category,description,item_number,main_image,price,rating,rating_count,seller,title
cpu,"32 nm Sandy Bridge 
6MB L3 Cache
Intel HD Graphics 2000",9SIAAEE57N8303,https://c1.neweggimages.com/ProductImageOriginal/19-115-074-03.jpg,120,4.8,270,"E.O.L. Tech Inc,.",Intel Core i5-2400 - Core i5 2nd Gen Sandy Bridge Quad-Core 3.1GHz (3.4GHz Turbo Boost) LGA 1155 95W Intel HD Graphics 2000 Desktop Processor - BX80623I52400
cpu,"22nm Ivy Bridge 65W 
6MB L3 Cache 
4 x 256KB L2 Cache 
Intel HD Graphics 2500",9SIAAEE5811734,https://c1.neweggimages.com/ProductImageOriginal/19-116-507-03.jpg,93,4.9,15,"E.O.L. Tech Inc,.",Intel Core i5-3450S - Core i5 3rd Gen Ivy Bridge Quad-Core 2.8GHz (3.5GHz Turbo) LGA 1155 65W Intel HD Graphics 2500 Desktop Processor - BX80637I53450S
cpu,"22nm Ivy Bridge 55W 
3MB L3 Cache 
Intel HD Graphics",9SIAAEE5811736,https://c1.neweggimages.com/ProductImageOriginal/19-116-963-03.jpg,95.1,5,2,"E.O.L. Tech Inc,.",Intel Pentium G2140 - Pentium Dual-Core Ivy Bridge Dual-Core 3.3 GHz LGA 1155 55W Intel HD Graphics Desktop Processor - BX80637G2140
cpu,"32 nm 
Clarkdale 
4MB L3 Cache",9SIAAEE5811738,https://c1.neweggimages.com/ProductImageOriginal/19-115-221-04.jpg,230,4.7,166,"E.O.L. Tech Inc,.",Intel Core i3-540 - Core i3 Clarkdale Dual-Core 3.06 GHz LGA 1156 73W Intel HD Graphics Desktop Processor - BX80616I3540
cpu,"22nm Ivy Bridge 65W 
6MB L3 Cache 
Intel HD Graphics 2500",9SIAAEE5RY4142,https://c1.neweggimages.com/ProductImageOriginal/19-116-876-03.jpg,169,4.4,10,"E.O.L. Tech Inc,.",Intel Core i5 3470S - Core i5 3rd Gen Ivy Bridge Quad-Core 2.9 GHz LGA 1155 65W Intel HD Graphics 2500 Desktop Processor - BX80637I53470S
cpu,"32nm Sandy Bridge 65W 
3MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics 2000",9SIAAEE5U67519,https://c1.neweggimages.com/ProductImageOriginal/19-115-078-04.jpg,76,4.8,333,"E.O.L. Tech Inc,.",Intel Core i3-2100 - Core i3 2nd Gen Sandy Bridge Dual-Core 3.1 GHz LGA 1155 65W Intel HD Graphics 2000 Desktop Processor - BX80623I32100
cpu,"1066 MHz FSB 
65nm Conroe 65W 
4M shared L2 Cache",9SIAAEE5UD2699,https://c1.neweggimages.com/ProductImageOriginal/19-115-016-03.jpg,180,4.9,285,"E.O.L. Tech Inc,.",Intel Core 2 Duo E6420 - Core 2 Duo Conroe Dual-Core 2.13 GHz LGA 775 65W Processor - BX80557E6420
cpu,"45 nm Clarksfield 
6MB L3 Cache",9SIAAEE5X93860,https://c1.neweggimages.com/ProductImageOriginal/19-111-015-02.jpg,484.19,4.8,12,"E.O.L. Tech Inc,.",Intel Core i7-720QM 1.6 GHz Socket G1 45W BX80607I7720QM Mobile Processor
cpu,"32 nm Sandy Bridge 
6MB L3 Cache
Intel HD Graphics 2000",9SIAAEE71Y0393,https://c1.neweggimages.com/ProductImageOriginal/19-115-075-02.jpg,110.19,4.5,12,"E.O.L. Tech Inc,.",Intel Core i5-2400S - Core i5 2nd Gen Sandy Bridge Quad-Core 2.5GHz (3.3GHz Turbo Boost) LGA 1155 65W Intel HD Graphics 2000 Desktop Processor - BX80623I52400S
cpu,HP Xeon DP E5603 1.60 GHz Processor Upgrade - Socket B LGA-1366,9SIAAEE78X5466,https://c1.neweggimages.com/ProductImageOriginal/19-174-308-02.jpg,225.89,0,0,"E.O.L. Tech Inc,.",HP 1.6GHz LGA 1366 E5603 Server Processor
cpu,HP Xeon DP E5607 2.26 GHz Processor Upgrade - Socket B LGA-1366,9SIAAEE7AR2828,https://c1.neweggimages.com/ProductImageOriginal/19-181-059-02.jpg,145.19,0,0,"E.O.L. Tech Inc,.",Server Processor
cpu,HP Xeon E7-4830 2.13 GHz Processor Upgrade - Socket LGA-1567,9SIAAEE7AR2946,https://c1.neweggimages.com/ProductImageOriginal/A4K6_1_20150528419245240.jpg,253.89,0,0,"E.O.L. Tech Inc,.",HP 2.13GHz Socket LGA-1567 E7-4830 Server Processor
cpu,"32nm Sandy Bridge 65W 
3MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics 2000",9SIAAEE7CE7104,https://c1.neweggimages.com/ProductImageOriginal/19-115-077-03.jpg,102,4.8,273,"E.O.L. Tech Inc,.",Intel Core i3-2120 - Core i3 2nd Gen Sandy Bridge Dual-Core 3.3 GHz LGA 1155 65W Intel HD Graphics 2000 Desktop Processor - BX80623I32120
cpu,"32nm Sandy Bridge 65W 
3MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics 2000",9SIAAEE7CE7109,https://c1.neweggimages.com/ProductImageOriginal/19-115-092-03.jpg,100,4.3,18,"E.O.L. Tech Inc,.",Intel Core i3-2130 - Core i3 2nd Gen Sandy Bridge Dual-Core 3.4 GHz LGA 1155 65W Intel HD Graphics 2000 Desktop Processor - BX80623I32130
cpu,80W,9SIAAEE7N73992,https://c1.neweggimages.com/ProductImageOriginal/ADU0_1_201802081367501703.jpg,359.09,0,0,"E.O.L. Tech Inc,.",DELL 469-3926
cpu,"Make sure this fits by entering your model number.
Upc: 715663075189
Weight: 0.300 lbs",9SIAAEEDJJ6485,https://c1.neweggimages.com/ProductImageOriginal/AAYY_1_201806172109955206.jpg,317,3.7,3,"E.O.L. Tech Inc,.",Intel CM8068403358413 Core i7-8700T Prcsr Tray
cpu,"Coffee Lake 65W 
Intel UHD Graphics 630",9SIAAEEG236039,https://c1.neweggimages.com/ProductImageOriginal/A6ZP_1_20180227851826562.jpg,350,0,0,"E.O.L. Tech Inc,.",Intel Core i5 8th Gen - Core i5-8500 Coffee Lake 6-Core 3.0 GHz LGA 1151 (300 Series) CM8068403362607 Desktop Processor
cpu,"22nm 
6MB L3 Cache 
4 x 256 KB L2 Cache",9SIAAEEH891135,https://c1.neweggimages.com/ProductImageOriginal/AJZYS2001134TAeH.jpg,75.1,0,0,"E.O.L. Tech Inc,.",Intel Core i5-3330 LGA 1155 CM8063701134306 Desktop Processor
cpu,"667 MHz FSB 
65nm Yonah 31W 
2 x 1MB L2 Cache",9SIAAEEHGE1310,https://c1.neweggimages.com/ProductImageOriginal/19-111-178-02.jpg,97,5,5,"E.O.L. Tech Inc,.",Intel Core Duo T2500 - Core Duo Yonah Dual-Core 2.0 GHz Socket M 31W Processor - BX80539T2500
cpu,"800 MHz FSB 
65nm Allendale 65W 
2M shared L2 Cache",9SIAAEEHJ10079,https://c1.neweggimages.com/ProductImageOriginal/19-115-031-03.jpg,198,4.9,295,"E.O.L. Tech Inc,.",Intel Core 2 Duo E4500 - Core 2 Duo Allendale Dual-Core 2.2 GHz LGA 775 65W Processor - BX80557E4500
cpu,"1333 MHz FSB 
65nm Conroe 65W 
4M shared L2 Cache",9SIAAEEHJ12821,https://c1.neweggimages.com/ProductImageOriginal/19-115-028-02.jpg,350,4.9,458,"E.O.L. Tech Inc,.",Intel Core 2 Duo E6850 - Core 2 Duo Conroe Dual-Core 3.0 GHz LGA 775 65W Processor - BX80557E6850
cpu,"1333 MHz FSB 
45nm Wolfdale 65W 
6MB L2 Cache",9SIAAEEHJ20917,https://c1.neweggimages.com/ProductImageOriginal/19-115-038-02.jpg,99,4.6,45,"E.O.L. Tech Inc,.",Intel Core 2 Duo E8200 - Core 2 Duo Wolfdale Dual-Core 2.66 GHz LGA 775 65W Processor - BX80570E8200
cpu,"800 MHz FSB 
45nm Wolfdale 65W 
1MB L2 Cache",9SIAAEEHJ22157,https://c1.neweggimages.com/ProductImageOriginal/19-116-372-03.jpg,95,5,2,"E.O.L. Tech Inc,.",Intel Celeron E3500 - Celeron Wolfdale Dual-Core 2.7 GHz LGA 775 65W Desktop Processor - BX80571E3500
cpu,"14nm Skylake 65W 
6MB L3 Cache 
4 x 256KB L2 Cache 
Intel HD Graphics 510",9SIAAEEHUK9463,https://c1.neweggimages.com/ProductImageOriginal/A7RD_1_201809272104992444.jpg,142,5,1,"E.O.L. Tech Inc,.",Intel Core i5 i5-6402P Quad-core (4 Core) 2.80 GHz Processor - Socket H4 LGA-1151 Retail Pack
cpu,"14nm Skylake 54W 
3MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics 510",9SIAAEEHUK9470,https://c1.neweggimages.com/ProductImageOriginal/A90R_1_20170614365564896.jpg,170,0,0,"E.O.L. Tech Inc,.",Intel Core i3 i3-6098P Dual-core (2 Core) 3.60 GHz Processor - Socket H4 LGA-1151Retail Pack
cpu,"Compatible with Intel 8 or 9 series Chipsets 
 LGA 1150 | 2 cores | 3.2Ghz base frequency 
 Intel HD Graphics | Intel Quick Sync Video enabled 
 3MB Intel Smart Cache | 2 Channel DDR3-1333 memory support",9SIAAEEHUK9513,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WRT3I98.jpg,98.1,0,0,"E.O.L. Tech Inc,.",Intel G3258 4 Pentium 3.20 GHz 3M Cache 2 Core Processor (BX80646G3258) (FBA_BX80646G3258)
cpu,"14nm Skylake 35W 
4MB L3 Cache 
Intel HD Graphics 530",9SIAAEEHUP1578,https://c1.neweggimages.com/ProductImageOriginal/A85V_1_20180206601406207.jpg,130,0,0,"E.O.L. Tech Inc,.",Intel Core i3-6300T - Core i3 6th Gen Skylake Dual-Core 3.3 GHz LGA 1151 35W Intel HD Graphics 530 Desktop Processor - BX80662I36300T
cpu,"22nm Haswell 54W 
4MB L3 Cache 
Intel HD Graphics 4600",9SIAAEEHUV9600,https://c1.neweggimages.com/ProductImageOriginal/19-116-944-02.jpg,180,4.8,15,"E.O.L. Tech Inc,.",Intel Core i3-4340 - Core i3 4th Gen Haswell Dual-Core 3.6 GHz LGA 1150 54W Intel HD Graphics 4600 Desktop Processor - BX80646I34340
cpu,"Haswell
Quick Sync Video
Turbo Boost",9SIAAEEHV31635,https://c1.neweggimages.com/ProductImageOriginal/19-116-994-02.jpg,123.09,4.7,3,"E.O.L. Tech Inc,.",Intel Core i3-4350 - Core i3 4th Gen Haswell Dual-Core 3.6 GHz LGA 1150 54W Intel HD Graphics 4600 Desktop Processor - BX80646I34350
cpu,Core i9-7960X Tray Processor,9SIAAEEHV31683,https://c1.neweggimages.com/ProductImageOriginal/274-000A-003D5-S01.jpg,1000,0,0,"E.O.L. Tech Inc,.",Core i9-7960X Tray Processor
cpu,"Kaby Lake 35W 
3MB L3 Cache 
Intel HD Graphics 630",9SIAAEEHV31727,https://c1.neweggimages.com/ProductImageOriginal/A4M5_1_2019091322624149.jpg,175,0,0,"E.O.L. Tech Inc,.",Intel Core i3 7th Gen - Core i3-7100T Kaby Lake Dual-Core 3.4 GHz LGA 1151 35W CM8067703015913 Desktop Processor Intel HD Graphics 630
cpu,"18 Cores, 36 Cores in Hyperthreading mode | 3 Ghz 
 10.4 GT/s UPI",9SIAAEEHY73686,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WQ1PD0F.jpg,235,0,0,"E.O.L. Tech Inc,.",Intel Core i5 i5-4670K 3.40 GHz Processor - Socket H3 LGA-1150 - Quad-core (4 Core) - 6 MB Cache (BXF80646I54670K)
cpu,"22 nm Ivy Bridge-E
10MB L3 Cache
130W",9SIAAEEHZG7477,https://c1.neweggimages.com/ProductImageOriginal/19-116-940-03.jpg,178.1,4.9,94,"E.O.L. Tech Inc,.",Intel Core i7-4820K - Core i7 4th Gen Ivy Bridge-E Quad-Core 3.7GHz (Turbo 3.9GHz) LGA 2011 130W Desktop Processor - BX80633i74820K
cpu,"N.A FSB 
14nm Knights Landing 215 W 
32 MB L2 Cache 
N/A",9SIAAEEJ5U9892,https://c1.neweggimages.com/ProductImageOriginal/A98Y_1_201806031921944005.jpg,850,0,0,"E.O.L. Tech Inc,.",Intel Xeon Phi 7230 Tetrahexaconta-core (64 Core) 1.30 GHz Processor - Socket 3647 - OEM Pack
cpu,"32nm Sandy Bridge 
2MB L3 Cache",9SIAAEEJPY7227,https://c1.neweggimages.com/ProductImageOriginal/19-116-779-02.jpg,65.1,5,3,"E.O.L. Tech Inc,.",Intel Celeron G555 - Celeron Sandy Bridge Dual-Core 2.7 GHz LGA 1155 Desktop Processor - BX80623G555
cpu,"32nm Sandy Bridge 65W 
2MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics",9SIAAEEJPY7230,https://c1.neweggimages.com/ProductImageOriginal/19-116-409-04.jpg,65.1,4.8,153,"E.O.L. Tech Inc,.",Intel Celeron G530 - Celeron Sandy Bridge Dual-Core 2.4 GHz LGA 1155 65W Intel HD Graphics Desktop Processor - BX80623G530
cpu,Intel CM8064601483405,9SIAAEEJPY7236,https://c1.neweggimages.com/ProductImageOriginal/A1N8_1_201606161514225889.jpg,51.1,0,0,"E.O.L. Tech Inc,.",Intel CM8064601483405
cpu,"Ivy Bridge 
6MB L3 Cache 
4 x 256 KB L2 Cache",9SIAAEEJPY7265,https://c1.neweggimages.com/ProductImageOriginal/AKDZD2104197LLAY.jpg,99,0,0,"E.O.L. Tech Inc,.",Intel Core i5 3rd Gen - Core i5-3570S Ivy Bridge Quad-Core CM8063701093901 Desktop Processor
cpu,"22nm Haswell 54W 
3MB L3 Cache 
Intel HD Graphics",9SIAAEEJPY8730,https://c1.neweggimages.com/ProductImageOriginal/19-116-948-02.jpg,92.1,5,1,"E.O.L. Tech Inc,.",Intel Pentium G3430 - Pentium Haswell Dual-Core 3.3 GHz LGA 1150 54W Intel HD Graphics Desktop Processor - BX80646G3430
cpu,"32nm Sandy Bridge 35W 
3MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics 2000",9SIAAEEJSJ1181,https://c1.neweggimages.com/ProductImageOriginal/19-115-094-03.jpg,175,4.9,32,"E.O.L. Tech Inc,.",Intel Core i3-2120T - Core i3 2nd Gen Sandy Bridge Dual-Core 2.6 GHz LGA 1155 35W Intel HD Graphics 2000 Desktop Processor - BX80623I32120T
cpu,"45nm Bloomfield 130W 
8MB L3 Cache 
4 x 256KB L2 Cache",9SIAAEEJVR4545,https://c1.neweggimages.com/ProductImageOriginal/19-115-202-05.jpg,125.1,4.9,2265,"E.O.L. Tech Inc,.",Intel Core i7-920 - Core i7 Bloomfield Quad-Core 2.66 GHz LGA 1366 130W Processor - BX80601920
cpu,"22nm Ivy Bridge 
3MB L3 Cache",9SIAAEEJVY2115,https://c1.neweggimages.com/ProductImageOriginal/19-116-777-02.jpg,81.95,4.9,32,"E.O.L. Tech Inc,.",Intel Pentium G2120 - Pentium Ivy Bridge Dual-Core 3.1 GHz LGA 1155 Desktop Processor - BX80637G2120
cpu,Intel Core i5 i5-6600T Quad-core (4 Core) 2.70 GHz Processor - Socket H4 LGA-1151,9SIAAEEJX36755,https://c1.neweggimages.com/ProductImageOriginal/A4FT_1_201604281045320377.jpg,228,0,0,"E.O.L. Tech Inc,.",Intel Core i5 i5-6600T Quad-core (4 Core) 2.70 GHz Processor - Socket H4 LGA-1151
cpu,Core i3 7300T Processor,9SIAAEEK247952,https://c1.neweggimages.com/ProductImageOriginal/ACAY_1_201709122134092688.jpg,250,0,0,"E.O.L. Tech Inc,.",Core i3 7300T Processor
cpu,"32nm Sandy Bridge 35W 
3MB L3 Cache 
2 x 256KB L2 Cache",9SIAAEEK7C6949,https://c1.neweggimages.com/ProductImageOriginal/19-116-401-02.jpg,90.1,4.4,8,"E.O.L. Tech Inc,.",Intel Pentium Dual-Core G620T - Pentium Dual-Core Sandy Bridge Dual-Core 2.2 GHz LGA 1155 35W Desktop Processor - BX80623G620T
cpu,"22nm Haswell 53W 
2MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics",9SIAAEEK807817,https://c1.neweggimages.com/ProductImageOriginal/19-116-974-02.jpg,121.1,4.6,28,"E.O.L. Tech Inc,.",Intel Celeron G1820 - Celeron Haswell Dual-Core 2.7 GHz LGA 1150 53W Intel HD Graphics Desktop Processor - BX80646G1820
cpu,"22nm Haswell 54W 
3MB L3 Cache 
2 x 256KB L2 Cache 
Intel HD Graphics 4400",9SIAAEEK809912,https://c1.neweggimages.com/ProductImageOriginal/19-117-543-02.jpg,120.1,4.7,52,"E.O.L. Tech Inc,.",Intel Core i3-4170 - Core i3 4th Gen Haswell Dual-Core 3.7 GHz LGA 1150 54W Intel HD Graphics 4400 Desktop Processor - BX80646I34170
cpu,"Haswell
Quick Sync Video
Turbo Boost",9SIAAEEK809990,https://c1.neweggimages.com/ProductImageOriginal/19-116-996-03.jpg,115.1,4.3,7,"E.O.L. Tech Inc,.",Intel Pentium G3450 - Pentium Haswell Dual-Core 3.4 GHz LGA 1150 53W Intel HD Graphics Desktop Processor - BX80646G3450
cpu,"Width: 1.5 in. | Depth: 1.5 in. | Weight: 1 lbs 
 Satisfaction Ensured. | Produced with the highest grade materials",9SIAAEEKJU2256,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WQ60W67.jpg,285.1,0,0,"E.O.L. Tech Inc,.",Intel - BX80684E2224 - Intel Xeon E-2224 Quad-core (4 Core) 3.40 GHz Processor - 8 MB Cache - 4.60 GHz Overclocking Speed - 14 nm - Socket H4 LGA-1151-71 W - 4 Threads (BX80684E2224)
cpu,"32 nm Sandy Bridge 
2 x 256KB L2 Cache 3MB L3 Cache",9SIAAEEKJU5220,https://c1.neweggimages.com/ProductImageOriginal/19-111-024-02.jpg,185.1,2,1,"E.O.L. Tech Inc,.",Intel Core i5-2540M 2.6GHz (3.3GHz Turbo Boost) Socket G2 35W BX80627i52540M Mobile Processor
cpu,"45 nm Lynnfield 
8MB L3 Cache
95W",9SIAAEEKJY8599,https://c1.neweggimages.com/ProductImageOriginal/19-115-213-03.jpg,275.1,4.7,144,"E.O.L. Tech Inc,.",Intel Core i7-870 - Core i7 Lynnfield Quad-Core 2.93 GHz LGA 1156 95W Processor - BX80605I7870
cpu,"22nm Haswell 84W 
6MB L3 Cache 
Intel HD Graphics 4600",9SIAAEEKKB3083,https://c1.neweggimages.com/ProductImageOriginal/A4M5_1_20190610193364946.jpg,93.98,0,0,"E.O.L. Tech Inc,.",Intel Core i5-4570 3.2 GHz LGA 1150 CM8064601464707 Desktop Processor
cpu,"22nm Haswell 84W 
8MB L3 Cache 
Intel HD Graphics 4600",9SIAAEEKKG0336,https://c1.neweggimages.com/ProductImageOriginal/A1N8_1_20161001221968727.jpg,175.1,0,0,"E.O.L. Tech Inc,.",Intel Core i7-4770 - Core i7 4th Gen Haswell Quad-Core 3.4 GHz LGA 1150 84W Intel HD Graphics 4600 Desktop Processor - BX80646I74770
cpu,"45nm Bloomfield 130W 
8MB L3 Cache 
4 x 256KB L2 Cache",9SIAAEEKKH5764,https://c1.neweggimages.com/ProductImageOriginal/19-115-205-01.jpg,135.1,0,0,"E.O.L. Tech Inc,.",Intel Core i7 920 2.66 GHz LGA 1366 AT80601000741AA Processor
cpu,Broadwell-E 140W,9SIAAEEKKH5867,https://c1.neweggimages.com/ProductImageOriginal/A1N8_1_20160718432113046.jpg,95.1,0,0,"E.O.L. Tech Inc,.",Intel Core i7-6800K - Core i7 6th Gen Broadwell-E 6-Core 3.4 GHz LGA 2011-v3 140W Desktop Processor - CM8067102056201
cpu,Broadwell-E 140W,9SIAAEEKKH5978,https://c1.neweggimages.com/ProductImageOriginal/A1N8_1_201607221254091880.jpg,119.95,0,0,"E.O.L. Tech Inc,.",Intel Core i7-6850K - Core i7 6th Gen Broadwell-E 6-Core 3.6 GHz LGA 2011-v3 140W Desktop Processor - CM8067102056100 - Tray Only
cpu,"14nm Skylake X 165W 
19.25MB L3 Cache",9SIAAEEKMU9360,https://c1.neweggimages.com/ProductImageOriginal/19-117-976-S01.jpg,509,0,0,"E.O.L. Tech Inc,.",Intel Intel Core i9-9920X 3.5 GHz LGA 2066 CD8067304126300 Desktop Processor
cpu,Intel Xeon 2.2GHz E5 2650 v4 9.6GTs 30MB Cash 12 Core 24 Thread 30MB LGA 2011-3 CPU Broadwell Processor Model CM8066002031103,9SIAAEEKNJ6234,https://c1.neweggimages.com/ProductImageOriginal/A1K6_131482560547961361X8Bc72H3wG.jpg,145.1,0,0,"E.O.L. Tech Inc,.",Intel Xeon 2.2GHz E5 2650 v4 9.6GTs 30MB Cash 12 Core 24 Thread 30MB LGA 2011-3 CPU Broadwell Processor Model CM8066002031103
cpu,85W,9SIAAEEKPJ4951,https://c1.neweggimages.com/ProductImageOriginal/AKDW_1_2019102332773305.jpg,225.1,0,0,"E.O.L. Tech Inc,.",Intel Xeon Silver 4116 12-Core 2.10GHz Socket 3647 85W Processor
cpu,"7nm Vermeer (Zen 3) 65W 
32MB L3 Cache 
4MB L2 Cache 
None Integrated Graphics",9SIABT1J9W6669,https://c1.neweggimages.com/ProductImageOriginal/19-113-735-V01.jpg,165.99,4.8,425,DealsADay,AMD Ryzen 7 5700X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.4 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000926WOF
cpu,AMD Ryzen 5 2600X MAX - Ryzen 5 2nd Gen Desktop CPU Processor - YD260XBCAFMAX,9SIABT1KKR8107,https://c1.neweggimages.com/ProductImageOriginal/ABT1S25092311IH9JBC.jpg,79.99,0,0,DealsADay,AMD Ryzen 5 2600X MAX - Ryzen 5 2nd Gen Desktop CPU Processor - YD260XBCAFMAX
cpu,"14nm Comet Lake 58W 
4MB L3 Cache 
Intel UHD Graphics 610",9SIAD6HEBY2003,https://c1.neweggimages.com/ProductImageOriginal/A2W0S210318yEUA3.jpg,91.21,5,10,BTE Outlet,Intel Celeron G5905 - Celeron Comet Lake Dual-Core 3.5 GHz LGA 1200 58W Intel UHD Graphics 610 Desktop CPU Processor - BX80701G5905
cpu,"14nm Comet Lake 58W 
4MB L3 Cache 
Intel UHD Graphics 610 
Windows 11 Supported",9SIAD6HHYJ4710,https://c1.neweggimages.com/ProductImageOriginal/ADDZS21102978A21.jpg,151.66,0,0,BTE Outlet,Intel Pentium Gold G6400 - Pentium Gold Comet Lake Dual-Core 4.0 GHz LGA 1200 58W Intel UHD Graphics 610 Desktop Processor - BX80701G6400
cpu,100W,9SIAD6HK7R2412,https://c1.neweggimages.com/ProductImageOriginal/A24G_1_201906061596223383.jpg,4068.79,0,0,BTE Outlet,Lenovo Xeon Silver 4216 2.1GHz 16Core Processor Without Fan 4XG7A37924
cpu,85W,9SIAD6HK7R2427,https://c1.neweggimages.com/ProductImageOriginal/A6ZP_1_20181207661419175.jpg,719.5,0,0,BTE Outlet,Lenovo Xeon Bronze 3204 ST550 4XG7A14813
cpu,"14nm Comet Lake 58W 
4MB L3 Cache 
Intel UHD Graphics 610",9SIAD6HKEU0489,https://c1.neweggimages.com/ProductImageOriginal/ADDZS2407240DGVAH60.jpg,138.02,0,0,BTE Outlet,Intel Celeron G5925 - Celeron Comet Lake Dual-Core 3.6 GHz LGA 1200 58W Intel UHD Graphics 610 Desktop Processor - BX80701G5925
cpu,"Haswell
Quick Sync Video
Turbo Boost",9SIAD6HKGF9640,https://c1.neweggimages.com/ProductImageOriginal/19-116-998-03.jpg,168.97,4.5,13,BTE Outlet,Intel Pentium G3240 - Pentium Haswell Dual-Core 3.1 GHz LGA 1150 53W Intel HD Graphics Desktop Processor - BX80646G3240
cpu,"Make sure this fits by entering your model number.
4 Cores / 4 Threads
4.00 GHz up to 4.20 GHz / 6 MB Cache
Quad DDR4-2666 Memory Channels
Compatible only with Motherboards based on Intel X299 Se",9SIAD6HKGF9793,https://c1.neweggimages.com/ProductImageOriginal/A85VD2007150F2WK.jpg,406.93,0,0,BTE Outlet,Intel Core i5-7640X X-Series Processor 4 Cores up to 4.2 GHz Turbo Unlocked LGA2066 X299 Series 112W
cpu,"7nm Vermeer (Zen 3) 105W 
32MB L3 Cache 
4MB L2 Cache 
Windows 11 Supported",9SIAD6HKGG0082,https://c1.neweggimages.com/ProductImageOriginal/ADDZS21091232964.jpg,635.33,0,0,BTE Outlet,AMD Ryzen 7 5800X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.8 GHz Socket AM4 105W Desktop Processor - 100-100000063WOF
cpu,Product Name  : Intel Core i9-14900F SRN3W Desktop Processor,9SIAD6HKMJ9662,https://c1.neweggimages.com/ProductImageOriginal/A22FD2507260KN1FIA6.jpg,1009.53,0,0,BTE Outlet,Intel Core i9-14900F SRN3W Desktop Processor - 2GHz Base Clock - 36M Cache - FC-lGA16A Socket
cpu,"9th Gen Intel Processor
Only Compatible with Intel 300 Series Motherboard
Max Turbo Frequency 4.7 GHz
Intel UHD Graphics 630
DDR4 Support
Intel Optane Memory and SSD Supported
Socket LGA 1151 (300 Series)",9SIAD7HC2S3106,https://c1.neweggimages.com/ProductImageOriginal/A4YU_1_20200206302299213.jpg,448.99,0,0,Bleepbox,Intel Core i7-9700 Coffee Lake 8-Core 3.0 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 65W CM8068403874521 Desktop Processor Intel UHD Graphics 630 - OEM
cpu,"Intel 7 Alder Lake Processor Base Power: 125W
Maximum Turbo Power: 150W 
20MB L3 Cache 
9.5MB L2 Cache 
None Integrated Graphics",9SIAD7HJEY1790,https://c1.neweggimages.com/ProductImageOriginal/19-118-402-S01.jpg,237.99,0,0,Bleepbox,Intel Core i5-12600KF - Core i5 12th Gen Alder Lake 10-Core (6P+4E) 3.7 GHz LGA 1700 125W Desktop Processor - BX8071512600KF
cpu,Hot-Swap Front Drive Bay Module CYP25HSCARRIER,9SIAD7HK318332,https://c1.neweggimages.com/ProductImageOriginal/A1K6S2306051DHBI7E4.jpg,141.99,0,0,Bleepbox,Intel HOT-SWAP FRONT DRIVE BAY MODULE CYP25HSCARRIER
cpu,Intel for Desktop 300 - 3.9 GHz - 2 cores - 4 threads - 6 MB cache - FCLGA1700 Socket - Box,9SIAD7HK9K9629,https://c1.neweggimages.com/ProductImageOriginal/AFYUD2401110WTOFS6D.jpg,165.99,0,0,Bleepbox,Intel for Desktop 300 - 3.9 GHz - 2 cores - 4 threads - 6 MB cache - FCLGA1700 Socket - Box
cpu,"TSMC 7nm FinFET Vermeer (Zen 3) 65W 
32MB L3 Cache 
3MB L2 Cache 
None Integrated Graphics
AMD Wraith Stealth CPU Cooler
Retail Box",9SIAD7HKKN4559,https://c1.neweggimages.com/ProductImageOriginal/19-113-879-01.jpg,213.99,0,0,Bleepbox,AMD Ryzen 5 5600T - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz - Socket AM4 65W Desktop CPU (100-100001584BOX)
cpu,"TSMC 7nm FinFET 
Vermeer (Zen 3) 65W 
32MB L3 Cache 
3MB L2 Cache 
None Integrated Graphics
with AMD Wraith Stealth CPU Cooler
Retail Box Package",9SIAD7HKKN4563,https://c1.neweggimages.com/ProductImageOriginal/19-113-878-01.jpg,207.99,3,2,Bleepbox,AMD Ryzen 5 5600XT - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.7 GHz - AM4 65W Desktop CPU - 100-100001585BOX
cpu,"Processor Manufacturer: Intel 
 Processor Core: Quad-core (4 Core) | Clock Speed: 4 GHz | Overclocking Speed: 4.50 GHz 
 Direct Media Interface: 8 GT/s",9SIADFRHZA3473,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WRXXYA6.jpg,27.99,0,0,Computer Headquarters,Intel Xeon W-2125 Processor Tray (CD8067303533303)
